price,volume,cap,circ_supply,act_supply,big_wallets,add_count,deposits,withdrawls,tps
11885.38,2100000.0,22000000000000.0,18463441.77,16689800.46,18276601.63,30799814.0,356000000.0,482000000.0,3.56
11598.86,1800000.0,21000000000000.0,18464405.66,16690434.54,18272617.19,30821221.0,352000000.0,393000000.0,4.03
11459.18,1500000.0,21000000000000.0,18465387.74,16691480.08,18275801.75,30809520.0,281000000.0,381000000.0,3.96
11551.39,1700000.0,21000000000000.0,18466307.18,16692207.93,18277983.65,30888815.0,331000000.0,365000000.0,3.82
11758.31,1200000.0,21000000000000.0,18467351.7,16693011.84,18279077.91,30908096.0,420000000.0,498000000.0,4.22
11883.35,1500000.0,21000000000000.0,18468320.9,16693925.64,18281462.51,30887226.0,197000000.0,277000000.0,3.58
11844.3,1000000.0,21000000000000.0,18469271.3,16694962.24,18282584.8,30848504.0,159000000.0,200000000.0,3.39
12111.68,1800000.0,22000000000000.0,18470053.15,16695487.46,18286145.17,30938068.0,406000000.0,422000000.0,3.35
12121.87,1800000.0,22000000000000.0,18470929.16,16696569.08,18283858.57,31031352.0,438000000.0,460000000.0,3.99
11782.69,1600000.0,21000000000000.0,18471792.69,16697217.29,18281282.37,31120043.0,438000000.0,557000000.0,3.9
11802.43,1000000.0,21000000000000.0,18472706.6,16698089.94,18283631.38,31161050.0,325000000.0,403000000.0,3.84
11716.52,1600000.0,21000000000000.0,18473676.82,16699249.95,18282210.01,31075564.0,309000000.0,414000000.0,3.62
11538.44,1000000.0,21000000000000.0,18474527.7,16699793.6,18284533.68,31073989.0,177000000.0,207000000.0,3.58
11630.35,80000000.0,21000000000000.0,18475509.49,16700476.59,18286264.06,30996446.0,130000000.0,146000000.0,3.33
11741.91,99000000.0,21000000000000.0,18476441.46,16701792.65,18287694.7,31069336.0,304000000.0,313000000.0,3.87
11481.22,1500000.0,21000000000000.0,18477241.99,16702470.62,18284072.34,31128668.0,307000000.0,447000000.0,3.48
11397.32,1300000.0,21000000000000.0,18478130.12,16703223.17,18285756.79,31144019.0,279000000.0,378000000.0,3.8
11349.57,1300000.0,21000000000000.0,18478937.07,16703880.43,18283880.6,31244410.0,305000000.0,348000000.0,3.76
11449.11,1200000.0,21000000000000.0,18479956.41,16704733.11,18287735.31,31222957.0,391000000.0,413000000.0,4.08
11508.7,72000000.0,21000000000000.0,18480869.36,16705380.66,18289484.06,31140691.0,203000000.0,197000000.0,3.37
11626.09,95000000.0,21000000000000.0,18481663.63,16705934.49,18292250.88,31128492.0,223000000.0,192000000.0,3.08
11693.61,1100000.0,21000000000000.0,18482601.7,16707304.79,18292165.71,31201355.0,341000000.0,427000000.0,3.59
11873.28,1400000.0,21000000000000.0,18483565.02,16708528.92,18295281.31,31298881.0,469000000.0,492000000.0,4.3
11533.81,2300000.0,21000000000000.0,18484466.61,16709420.95,18290198.2,31369322.0,446000000.0,668000000.0,3.7
10841.56,2600000.0,20000000000000.0,18485273.68,16710318.65,18275270.19,31435727.0,515000000.0,555000000.0,3.59
10374.27,1600000.0,19000000000000.0,18486118.53,16710955.82,18278845.26,31446385.0,544000000.0,660000000.0,3.47
10244.71,1500000.0,18000000000000.0,18487000.74,16711487.66,18272834.69,31475085.0,318000000.0,293000000.0,3.76
10196.37,1100000.0,18000000000000.0,18487938.93,16712388.38,18278927.64,31305880.0,196000000.0,205000000.0,3.0
10142.64,1300000.0,18000000000000.0,18489033.41,16713138.35,18283035.59,31198776.0,326000000.0,361000000.0,3.8
10116.01,1300000.0,18000000000000.0,18490002.88,16713884.14,18278870.16,31217711.0,371000000.0,390000000.0,3.82
10196.47,94000000.0,18000000000000.0,18490934.84,16715296.22,18281265.4,31296151.0,306000000.0,403000000.0,3.73
10350.75,1000000.0,19000000000000.0,18491923.19,16716291.76,18284921.13,31271063.0,377000000.0,499000000.0,3.97
10303.38,78000000.0,19000000000000.0,18492786.57,16717335.34,18286458.49,31304957.0,299000000.0,365000000.0,3.57
10375.19,66000000.0,19000000000000.0,18493849.83,16717993.14,18288582.74,31297193.0,192000000.0,206000000.0,3.44
10386.45,83000000.0,19000000000000.0,18494862.95,16719003.44,18287752.36,31295876.0,150000000.0,185000000.0,2.97
10546.08,1300000.0,19000000000000.0,18495957.45,16719708.73,18294494.72,31316058.0,354000000.0,449000000.0,4.1
10784.2,1000000.0,19000000000000.0,18496933.44,16720367.05,18295969.88,31415753.0,350000000.0,389000000.0,3.88
10919.28,1300000.0,20000000000000.0,18497902.79,16721313.89,18299508.63,31441489.0,401000000.0,375000000.0,3.94
10892.58,1100000.0,20000000000000.0,18499015.88,16722181.1,18300750.87,31400059.0,326000000.0,396000000.0,4.03
10922.42,88000000.0,20000000000000.0,18500047.79,16723162.96,18301401.43,31446058.0,342000000.0,437000000.0,3.78
11023.3,75000000.0,20000000000000.0,18500979.4,16724136.0,18304124.23,31462617.0,185000000.0,471000000.0,3.39
10906.26,87000000.0,20000000000000.0,18501867.29,16724986.93,18303442.63,31438817.0,186000000.0,181000000.0,3.03
10616.94,1400000.0,19000000000000.0,18502774.03,16726514.35,18296447.32,31473435.0,383000000.0,376000000.0,3.47
10468.73,95000000.0,19000000000000.0,18503580.85,16727627.58,18298087.39,31516913.0,329000000.0,349000000.0,3.6
10394.84,1000000.0,19000000000000.0,18504469.02,16728453.94,18292788.33,31600368.0,519000000.0,609000000.0,4.05
10490.73,1100000.0,19000000000000.0,18505326.84,16728886.98,18302319.69,31668024.0,346000000.0,321000000.0,3.69
10669.21,90000000.0,19000000000000.0,18506383.98,16729641.35,18303896.8,31588129.0,308000000.0,414000000.0,4.0
10719.62,62000000.0,19000000000000.0,18507322.18,16730560.03,18306187.71,31529749.0,154000000.0,164000000.0,3.26
10720.69,64000000.0,19000000000000.0,18508272.84,16731176.43,18307366.08,31533743.0,158000000.0,201000000.0,3.0
10873.74,1100000.0,20000000000000.0,18509079.86,16731962.05,18306671.51,31611876.0,446000000.0,408000000.0,3.45
10731.55,88000000.0,19000000000000.0,18509961.87,16732747.83,18308731.33,31702343.0,381000000.0,377000000.0,4.0
10744.05,82000000.0,19000000000000.0,18510937.63,16733622.92,18309116.92,31684743.0,361000000.0,308000000.0,4.07
10711.1,1200000.0,19000000000000.0,18511713.4,16734185.27,18305932.56,31772294.0,371000000.0,495000000.0,3.52
10518.55,1000000.0,19000000000000.0,18512564.33,16734674.85,18305597.31,31817521.0,321000000.0,587000000.0,3.66
10551.58,58000000.0,19000000000000.0,18513508.75,16735535.9,18307837.24,31735979.0,169000000.0,185000000.0,3.52
10612.75,60000000.0,19000000000000.0,18514496.76,16736403.14,18311241.59,31670111.0,122000000.0,135000000.0,3.18
10708.51,78000000.0,19000000000000.0,18515372.5,16736902.26,18313911.05,31681989.0,320000000.0,375000000.0,3.42
10683.4,88000000.0,19000000000000.0,18516185.74,16737649.07,18311125.7,31745805.0,301000000.0,298000000.0,3.68
10618.56,69000000.0,19000000000000.0,18517130.23,16738723.9,18313121.0,31787910.0,336000000.0,507000000.0,4.28
10779.14,1300000.0,20000000000000.0,18518143.18,16739304.2,18317886.17,31787815.0,407000000.0,421000000.0,3.81
10996.36,97000000.0,20000000000000.0,18519031.22,16740012.25,18320528.44,31828049.0,446000000.0,448000000.0,3.93
11352.44,1000000.0,21000000000000.0,18519925.45,16741038.89,18324936.26,31836787.0,257000000.0,217000000.0,3.41
11364.34,58000000.0,21000000000000.0,18520800.79,16742884.67,18326398.39,31853510.0,127000000.0,136000000.0,2.98
11464.26,1100000.0,21000000000000.0,18521732.4,16743606.94,18329012.41,31875435.0,342000000.0,335000000.0,3.66
11440.21,99000000.0,21000000000000.0,18522770.33,16744345.54,18328899.49,31884267.0,304000000.0,333000000.0,3.82
11403.25,88000000.0,21000000000000.0,18523701.94,16745429.05,18329168.11,31957123.0,356000000.0,351000000.0,3.69
11429.3,96000000.0,21000000000000.0,18524646.1,16746138.56,18330871.74,31985658.0,277000000.0,486000000.0,3.91
11348.76,91000000.0,21000000000000.0,18525615.21,16749319.94,18329655.45,32032845.0,404000000.0,652000000.0,3.7
11345.34,43000000.0,21000000000000.0,18526596.67,16749967.24,18330593.02,32065019.0,115000000.0,251000000.0,3.23
11435.82,46000000.0,21000000000000.0,18527346.87,16750955.89,18332419.48,32104221.0,107000000.0,127000000.0,2.72
11618.84,94000000.0,21000000000000.0,18528128.4,16751943.43,18334957.47,32194609.0,330000000.0,391000000.0,3.51
11872.0,1100000.0,22000000000000.0,18529028.76,16752663.01,18337229.75,32270610.0,336000000.0,349000000.0,3.84
12574.64,2200000.0,23000000000000.0,18529841.69,16753342.28,18347005.31,32305831.0,626000000.0,554000000.0,3.57
12932.89,1500000.0,24000000000000.0,18530698.43,16753778.37,18348190.6,32411767.0,513000000.0,657000000.0,3.95
12918.43,1000000.0,23000000000000.0,18531517.69,16754477.61,18348351.46,32479842.0,316000000.0,458000000.0,3.72
13041.59,79000000.0,24000000000000.0,18532468.04,16755183.1,18352597.77,32350745.0,201000000.0,242000000.0,3.52
13061.72,86000000.0,24000000000000.0,18533199.52,16755954.18,18353030.12,32314044.0,130000000.0,197000000.0,2.81
13040.33,1100000.0,24000000000000.0,18533887.37,16757038.51,18353516.37,32395820.0,364000000.0,428000000.0,2.95
13441.81,1600000.0,24000000000000.0,18534507.0,16757751.08,18357779.82,32515821.0,356000000.0,600000000.0,2.95
13393.42,1800000.0,24000000000000.0,18535132.78,16758436.67,18354586.34,32632105.0,501000000.0,526000000.0,3.0
13319.51,1300000.0,24000000000000.0,18535808.74,16758785.1,18356006.93,32756168.0,505000000.0,541000000.0,3.22
13411.0,1500000.0,24000000000000.0,18536503.33,16759572.8,18356911.41,32836013.0,487000000.0,617000000.0,3.1
13756.14,1500000.0,25000000000000.0,18537210.36,16759923.49,18358941.86,32890231.0,267000000.0,287000000.0,3.18
13754.11,86000000.0,25000000000000.0,18537992.26,16760682.91,18358962.63,32914577.0,184000000.0,210000000.0,3.2
13542.0,1300000.0,25000000000000.0,18538586.99,16761657.53,18357805.36,32978296.0,293000000.0,726000000.0,2.61
13626.97,1500000.0,25000000000000.0,18539463.16,16762010.95,18361560.67,33038991.0,424000000.0,617000000.0,3.82
13931.19,1900000.0,25000000000000.0,18540457.77,16762948.76,18365340.85,32911421.0,408000000.0,556000000.0,3.7
14868.59,2900000.0,27000000000000.0,18541377.22,16763754.09,18376008.72,32951999.0,926000000.0,960000000.0,3.7
15600.59,3000000.0,28000000000000.0,18542334.38,16764406.29,18377380.67,32953124.0,748000000.0,712000000.0,3.87
15195.73,2100000.0,28000000000000.0,18543247.37,16766120.89,18374485.08,32827311.0,303000000.0,256000000.0,3.16
15238.26,1300000.0,28000000000000.0,18544110.23,16768132.86,18379551.89,32758663.0,187000000.0,267000000.0,2.82
15361.6,1900000.0,28000000000000.0,18545267.13,16768786.33,18380757.5,32608232.0,532000000.0,592000000.0,3.71
15309.13,1200000.0,28000000000000.0,18546186.42,16769758.25,18381563.26,32608008.0,592000000.0,723000000.0,3.57
15647.77,1500000.0,29000000000000.0,18547105.94,16770246.44,18384901.11,32637786.0,438000000.0,624000000.0,3.69
15955.82,2300000.0,29000000000000.0,18548106.52,16771331.69,18389193.41,32651832.0,576000000.0,821000000.0,3.82
16276.98,1800000.0,30000000000000.0,18548975.74,16771851.32,18389898.1,32687081.0,603000000.0,689000000.0,3.49
15990.95,1400000.0,29000000000000.0,18549863.52,16772699.34,18389399.99,32680420.0,359000000.0,331000000.0,3.15
15980.85,1100000.0,29000000000000.0,18550801.41,16773213.15,18389571.83,32669006.0,150000000.0,398000000.0,2.87
16440.81,2100000.0,30000000000000.0,18551801.71,16774102.77,18395871.23,32664288.0,567000000.0,763000000.0,3.62
17267.01,3500000.0,32000000000000.0,18552783.28,16774462.69,18401805.66,32697001.0,806000000.0,750000000.0,4.06
17881.27,4800000.0,33000000000000.0,18553839.96,16775533.91,18403519.73,32721063.0,852000000.0,860000000.0,4.19
17838.3,1700000.0,33000000000000.0,18554696.61,16776014.2,18404425.63,32733387.0,477000000.0,579000000.0,3.58
18388.95,2300000.0,34000000000000.0,18555746.92,16777183.16,18409790.22,32695818.0,845000000.0,853000000.0,4.01
18718.09,1400000.0,34000000000000.0,18556803.42,16777748.47,18411273.26,32667592.0,426000000.0,499000000.0,3.57
18358.65,2000000.0,34000000000000.0,18557891.17,16778265.28,18411311.09,32683414.0,337000000.0,419000000.0,3.17
18436.14,1400000.0,34000000000000.0,18558810.13,16780144.7,18411547.97,32726004.0,674000000.0,677000000.0,3.49
18909.06,3800000.0,35000000000000.0,18559660.39,16780444.24,18415591.76,32825095.0,873000000.0,889000000.0,3.83
19028.2,3300000.0,35000000000000.0,18560629.64,16780899.37,18414206.26,32923914.0,839000000.0,824000000.0,4.2
17316.68,5700000.0,32000000000000.0,18561567.58,16782519.8,18407834.55,32904774.0,1140000000.0,938000000.0,3.72
16960.41,2100000.0,31000000000000.0,18562524.28,16782895.11,18409133.63,32866223.0,861000000.0,855000000.0,3.75
17360.7,1400000.0,32000000000000.0,18563487.1,16783316.45,18414146.42,32774596.0,278000000.0,375000000.0,3.39
18020.68,1500000.0,33000000000000.0,18564424.84,16784361.6,18417437.08,32776682.0,331000000.0,417000000.0,3.01
19154.38,4600000.0,35000000000000.0,18565131.32,16784742.03,18424183.75,32851108.0,1010000000.0,885000000.0,3.04
19186.53,4099999.9999999995,35000000000000.0,18566081.82,16786031.09,18420503.81,32966852.0,881000000.0,742000000.0,4.38
18924.61,2500000.0,35000000000000.0,18566901.1,16786462.19,18422521.8,33084363.0,526000000.0,561000000.0,3.79
19310.7,1800000.0,35000000000000.0,18567882.96,16786996.47,18425060.51,33069560.0,601000000.0,728000000.0,3.98
19053.25,1900000.0,35000000000000.0,18568783.41,16788038.94,18422605.71,33064584.0,591000000.0,990000000.0,3.65
18983.05,99000000.0,35000000000000.0,18569683.73,16789048.08,18425852.9,32964852.0,314000000.0,293000000.0,3.29
19184.0,1100000.0,35000000000000.0,18570533.95,16789645.64,18428161.5,32916806.0,207000000.0,335000000.0,2.97
19184.52,1200000.0,35000000000000.0,18571472.12,16790509.41,18427993.32,32939087.0,509000000.0,473000000.0,3.54
18849.02,1500000.0,35000000000000.0,18572372.53,16791133.32,18424804.06,32985933.0,490000000.0,679000000.0,3.81
18197.27,2900000.0,33000000000000.0,18573241.68,16791738.2,18426566.1,33058251.0,732000000.0,848000000.0,3.75
18274.97,1500000.0,33000000000000.0,18574054.54,16792400.96,18425850.19,33115386.0,678000000.0,811000000.0,3.61
17913.6,2000000.0,33000000000000.0,18574917.33,16793221.12,18425426.99,33107145.0,639000000.0,529000000.0,3.52
18497.99,1300000.0,34000000000000.0,18575742.65,16793931.4,18430191.98,33115890.0,486000000.0,262000000.0,3.43
19148.74,1400000.0,35000000000000.0,18576717.84,16794481.77,18433039.46,33083909.0,390000000.0,304000000.0,3.18
19170.43,1300000.0,35000000000000.0,18577624.36,16795363.44,18434480.51,33145135.0,623000000.0,599000000.0,3.63
19354.95,1900000.0,36000000000000.0,18578493.44,16796128.11,18435809.24,33190088.0,691000000.0,687000000.0,3.74
20406.69,4900000.0,37000000000000.0,18579387.51,16796713.67,18448765.57,33254989.0,1000000000.0,978000000.0,3.63
22705.77,8700000.0,42000000000000.0,18580194.21,16797218.01,18453637.64,33363931.0,1370000000.0,1290000000.0,3.56
22859.16,2200000.0,42000000000000.0,18581176.17,16797869.59,18455152.54,33474021.0,1060000000.0,1070000000.0000001,4.37
23539.35,3600000.0,43000000000000.0,18582164.15,16798377.47,18459624.17,33442735.0,545000000.0,389000000.0,3.93
23602.96,2700000.0,43000000000000.0,18583108.19,16799605.17,18459958.33,33340471.0,334000000.0,421000000.0,3.27
23148.75,4400000.0,43000000000000.0,18583958.49,16800051.79,18458472.52,33237572.0,980000000.0,911000000.0,3.17
23092.27,3600000.0,42000000000000.0,18584852.83,16800869.19,18462208.14,33262930.0,946000000.0,1110000000.0,3.73
23586.41,2000000.0,43000000000000.0,18585816.3,16801390.95,18461544.6,33305892.0,1120000000.0,1480000000.0,3.91
23214.43,2200000.0,43000000000000.0,18586604.44,16801963.55,18463757.07,33308456.0,855000000.0,665000000.0,3.14
24144.19,4099999.9999999995,44000000000000.0,18587504.83,16802416.71,18468082.68,33255912.0,601000000.0,435000000.0,3.45
25394.3,3100000.0,47000000000000.0,18588361.39,16803636.94,18475074.51,33267325.0,594000000.0,591000000.0,3.21
27115.48,5700000.0,50000000000000.0,18589287.11,16805186.33,18476207.73,33251257.0,1210000000.0,792000000.0,3.52
26945.77,4600000.0,50000000000000.0,18590287.52,16817050.18,18478875.58,33219299.0,1020000000.0,993000000.0,3.64
26632.27,4800000.0,49000000000000.0,18591238.18,16817969.04,18480231.45,33224032.0,809000000.0,1100000000.0,3.87
28129.47,6200000.0,52000000000000.0,18592307.54,16818625.47,18485282.87,33245678.0,1310000000.0,1430000000.0,3.95
28754.75,5300000.0,53000000000000.0,18593345.7,16819797.83,18486680.57,33220938.0,1100000000.0,1460000000.0,3.92
29255.25,10900000.0,54000000000000.0,18594277.51,16820407.29,18488839.88,33161858.0,608000000.0,599000000.0,3.02
31421.66,18900000.0,58000000000000.0,18595221.86,16821033.98,18495109.74,33151935.0,1320000000.0,1190000000.0,3.44
33554.74,11400000.0,62000000000000.0,18596210.02,16823478.81,18498380.55,33191670.0,1380000000.0,921000000.0,4.16
31349.19,21500000.0,58000000000000.0,18597292.47,16824416.08,18496734.02,33197711.0,1560000000.0,1460000000.0,4.29
32351.17,10900000.0,60000000000000.0,18598274.36,16825013.92,18502895.42,33255759.0,1130000000.0,1290000000.0,4.11
34992.84,20300000.0,65000000000000.0,18599381.3,16826393.22,18507912.74,33306985.0,1630000000.0,2160000000.0,4.61
38267.68,24900000.0,71000000000000.0,18600431.83,16827442.08,18512162.47,33458857.0,2430000000.0,2460000000.0,4.65
39848.99,26200000.0,74000000000000.0,18601357.41,16829168.33,18515006.9,33600746.0,2020000000.0,2080000000.0,4.15
40347.73,8600000.0,75000000000000.0,18602226.61,16831132.71,18515197.31,33665705.0,1120000000.0,1110000000.0,3.69
38917.62,22000000.0,72000000000000.0,18603220.83,16832881.95,18513044.47,33678186.0,1230000000.0,1010000000.0,3.85
33830.24,43300000.0,62000000000000.0,18604183.88,16833677.19,18509475.81,33722194.0,2250000000.0,1870000000.0,3.86
34743.53,22900000.0,64000000000000.0,18605109.65,16834866.73,18507635.24,33717655.0,1230000000.0,1490000000.0,3.89
34743.26,20200000.0,64000000000000.0,18606060.19,16835510.86,18514401.39,33726728.0,1170000000.0,1150000000.0,3.7
38621.8,11500000.0,71000000000000.0,18606979.62,16836027.75,18517777.37,33792374.0,1470000000.0,1830000000.0,3.92
36862.41,32700000.000000004,68000000000000.0,18607949.13,16836706.15,18515212.58,33799007.0,1080000000.0,1120000000.0,3.99
36840.9,13300000.0,68000000000000.0,18608862.13,16837322.9,18515203.14,33807081.0,647000000.0,768000000.0,3.57
35465.67,7700000.0,66000000000000.0,18609693.73,16838598.67,18516061.09,33762264.0,546000000.0,679000000.0,3.11
36140.7,7000000.0,67000000000000.0,18610600.46,16839218.08,18517856.83,33765293.0,857000000.0,685000000.0,3.63
36919.78,12300000.0,68000000000000.0,18611532.25,16839627.09,18518128.74,33826693.0,1630000000.0,1620000000.0,3.78
34953.75,15100000.0,65000000000000.0,18612413.97,16840954.14,18517490.44,33912515.0,1430000000.0,1240000000.0,3.65
32412.42,14300000.0,60000000000000.0,18613220.64,16842055.2,18508743.05,33940636.0,1440000000.0,1460000000.0,3.34
31377.98,20100000.0,58000000000000.0,18614102.49,16842853.33,18513283.64,34023223.0,1290000000.0,1410000000.0,3.78
32370.45,8600000.0,60000000000000.0,18615077.89,16843219.43,18512775.72,33950769.0,446000000.0,388000000.0,3.51
32173.84,7600000.0,59000000000000.0,18615947.0,16844307.04,18514408.58,33882577.0,415000000.0,508000000.0,2.94
33445.03,12700000.0,62000000000000.0,18616822.48,16846936.0,18515621.68,33872214.0,1030000000.0,962000000.0,3.62
31923.35,23000000.0,59000000000000.0,18617829.52,16848995.17,18517128.78,33846844.0,920000000.0,1090000000.0,3.89
30827.01,26400000.0,57000000000000.0,18618717.49,16852062.09,18513182.85,33908404.0,1250000000.0,1600000000.0,3.75
31955.8,23300000.0,59000000000000.0,18619624.37,16852811.32,18521377.65,33957275.0,1670000000.0,1500000000.0,3.76
35557.62,73700000.0,66000000000000.0,18620574.78,16853381.06,18523136.56,34092313.0,2240000000.0,2040000000.0,3.93
33990.78,15600000.0,63000000000000.0,18621425.22,16854742.21,18524139.92,34152093.0,915000000.0,852000000.0,3.62
33332.24,17000000.0,62000000000000.0,18622325.63,16855062.31,18521680.31,34133414.0,601000000.0,760000000.0,3.32
33728.42,25300000.0,62000000000000.0,18623069.69,16855504.86,18523869.81,34260940.0,997000000.0,1180000000.0,3.28
34862.08,13900000.0,64000000000000.0,18624026.33,16856257.38,18528320.36,34330810.0,1030000000.0,1020000000.0,4.21
36565.42,16399999.999999998,68000000000000.0,18624964.34,16857528.1,18532189.05,34418762.0,1170000000.0,1350000000.0,4.0
37521.87,20400000.0,69000000000000.0,18625964.9,16858035.23,18532255.81,34501973.0,1420000000.0,1870000000.0,4.25
37682.88,16900000.0,70000000000000.0,18627022.02,16859477.46,18534919.8,34517306.0,1110000000.0,1160000000.0,4.17
39762.86,29800000.0,74000000000000.0,18628016.38,16860188.66,18537923.18,34525029.0,1140000000.0,709000000.0,3.8
38612.59,23800000.0,72000000000000.0,18628991.78,16861510.98,18538687.95,34481849.0,758000000.0,1010000000.0,3.32
42831.56,65200000.0,79000000000000.0,18630004.66,16862189.22,18548077.19,34534662.0,2440000000.0,2120000000.0,3.95
46713.23,44000000.0,87000000000000.0,18630899.09,16862797.26,18548834.52,34730829.0,2150000000.0,2380000000.0,4.16
45601.99,23500000.0,85000000000000.0,18631793.47,16863867.37,18547882.64,34883099.0,1650000000.0,1600000000.0,3.94
46754.49,32600000.0,87000000000000.0,18632594.16,16864318.16,18551305.1,35040381.0,1330000000.0,1370000000.0,3.49
47564.16,24800000.0,88000000000000.0,18633482.11,16865026.96,18551310.99,35193284.0,1300000000.0,1590000000.0,4.02
47253.07,16800000.0,88000000000000.0,18634464.15,16865531.42,18552262.33,35147054.0,679000000.0,871000000.0,3.86
48700.2,19600000.0,90000000000000.0,18635389.46,16867001.83,18555044.81,35098488.0,948000000.0,939000000.0,3.44
47549.64,25300000.0,88000000000000.0,18636339.95,16867410.33,18555454.15,35105045.0,1110000000.0,1430000000.0,3.61
49008.35,33900000.0,91000000000000.0,18637096.75,16868216.95,18556905.97,35238143.0,1530000000.0,1380000000.0,3.4
50979.17,41100000.0,95000000000000.0,18637959.7,16869165.04,18561693.19,35367788.0,1900000000.0,2029999999.9999998,3.68
51828.71,36000000.0,96000000000000.0,18638816.39,16870130.52,18561810.23,35490003.0,1420000000.0,1760000000.0,3.67
53566.39,29100000.0,99000000000000.0,18639773.5,16870861.25,18565908.43,35589957.0,1940000000.0,2020000000.0,3.94
56262.78,24400000.0,1000000000000.0,18640687.04,16872014.89,18566642.34,35673087.0,1790000000.0,1670000000.0,3.72
57123.21,31800000.0,1000000000000.0,18641568.82,16872798.45,18568691.82,35683957.0,2960000000.0,1030000000.0,3.15
53703.84,79100000.0,1000000000000.0,18642400.56,16873670.49,18566784.16,35765110.0,2290000000.0,2710000000.0,3.29
48459.82,42700000.0,90000000000000.0,18643195.12,16874224.43,18560973.07,35900726.0,2730000000.0,3260000000.0,3.33
49808.8,34200000.0,92000000000000.0,18644189.74,16874734.29,18562821.7,35971812.0,1730000000.0,2049999999.9999998,4.1
49848.87,24000000.0,93000000000000.0,18645165.56,16875638.19,18561548.73,36035364.0,1400000000.0,1640000000.0,3.81
46481.54,30700000.0,86000000000000.0,18646035.24,16876211.15,18560914.87,36129844.0,1460000000.0,1730000000.0,3.53
46998.84,14900000.0,87000000000000.0,18647017.74,16878417.04,18561654.7,36122633.0,791000000.0,812000000.0,3.74
44669.71,24300000.0,83000000000000.0,18647836.97,16879169.4,18562117.77,36061641.0,1090000000.0,849000000.0,2.92
47853.61,34400000.0,89000000000000.0,18648649.97,16880301.84,18567161.09,36114982.0,1300000000.0,1760000000.0,3.23
48619.04,24900000.0,90000000000000.0,18649544.36,16880870.21,18566549.17,36195051.0,1170000000.0,1220000000.0,3.94
50754.18,18300000.0,94000000000000.0,18650495.02,16881476.9,18570988.84,36300909.0,1390000000.0,1250000000.0,3.85
49412.23,25200000.0,92000000000000.0,18651295.55,16882348.77,18567881.72,36413778.0,1170000000.0,1220000000.0,3.37
47715.51,19700000.0,89000000000000.0,18652227.34,16883411.26,18569166.95,36447878.0,1240000000.0,1380000000.0,3.65
48332.98,17000000.0,90000000000000.0,18653177.8,16884094.04,18570544.88,36363196.0,828000000.0,626000000.0,3.33
50346.99,25100000.0,93000000000000.0,18654090.95,16884853.85,18575199.54,36297693.0,899000000.0,1010000000.0,3.0
50816.01,19900000.0,94000000000000.0,18655060.15,16885500.47,18577239.17,36255673.0,1260000000.0,1320000000.0,3.41
53903.59,20300000.0,1000000000000.0,18655935.66,16886473.07,18580128.29,36359663.0,1550000000.0,1750000000.0,3.47
55525.46,25900000.0,1000000000000.0,18656867.5,16887569.74,18581979.05,36444408.0,1530000000.0,1530000000.0,3.97
56348.06,23500000.0,1000000000000.0,18657692.98,16888199.46,18583829.19,36567367.0,1420000000.0,1530000000.0,3.4
56687.42,17500000.0,1000000000000.0,18658631.17,16889071.01,18584321.86,36618472.0,1340000000.0,1690000000.0,3.7
59284.2,26300000.0,1100000000000.0,18659525.43,16889816.55,18587855.1,36630665.0,1330000000.0,1310000000.0,3.2
60389.72,15700000.0,1100000000000.0,18660507.25,16890525.64,18588038.8,36605059.0,2280000000.0,870000000.0,3.54
57170.12,44100000.0,1000000000000.0,18661432.81,16891780.4,18586172.29,36649946.0,1410000000.0,2069999999.9999998,3.42
55145.79,23800000.0,1000000000000.0,18662364.65,16892302.21,18587306.92,36728340.0,1510000000.0,1630000000.0,3.7
56301.71,22200000.0,1000000000000.0,18663215.15,16893070.12,18589350.99,36865930.0,1920000000.0,1720000000.0,3.37
58594.54,25900000.0,1000000000000.0,18664165.65,16893944.36,18589392.89,36999573.0,1670000000.0,1620000000.0,3.89
58234.98,12300000.0,1000000000000.0,18665091.29,16894622.06,18590477.56,37087876.0,1390000000.0,1450000000.0,3.65
58892.0,12000000.0,1100000000000.0,18666054.35,16895244.53,18591595.51,37062640.0,859000000.0,917000000.0,3.26
57117.99,11800000.0,1000000000000.0,18667029.64,16896094.07,18592254.1,36959855.0,557000000.0,771000000.0,2.79
56333.76,20400000.0,1000000000000.0,18667974.05,16897131.85,18590853.17,37001646.0,1450000000.0,1550000000.0,3.42
54609.48,18200000.0,1000000000000.0,18668980.62,16898670.83,18592023.01,37005481.0,1580000000.0,1570000000.0,3.67
54815.44,26500000.0,1000000000000.0,18669931.07,16899741.17,18591311.38,37018917.0,1470000000.0,1710000000.0,3.49
51872.42,32299999.999999996,96000000000000.0,18670894.03,16900722.23,18591290.31,37094919.0,1850000000.0,1740000000.0,3.71
53301.25,28800000.0,99000000000000.0,18671744.38,16901537.37,18594731.35,37169752.0,1640000000.0,1880000000.0,3.4
55231.7,14000000.0,1000000000000.0,18672738.48,16902533.33,18596871.09,37137813.0,764000000.0,844000000.0,3.31
55807.36,17700000.0,1000000000000.0,18673732.9,16903177.64,18597934.42,37019102.0,622000000.0,667000000.0,2.83
57177.46,17500000.0,1000000000000.0,18674670.63,16904028.42,18600111.74,37105397.0,1610000000.0,1600000000.0,3.56
58473.0,10000000.0,1000000000000.0,18675583.65,16905036.28,18601658.33,37213663.0,1680000000.0,1310000000.0,3.75
